./mose_supercell_25_52_S.dat (written by ASE) 

7800 	 atoms 
5  atom types
0.0           134.993554375  xlo xhi
0.0           162.112215096  ylo yhi
0.0                      30  zlo zhi


Atoms 

     1   1      1.7999176527617078  4.6451384710086008e-07      15.000016080000002
     2   1      4.4997885782694436      1.5587716699875689      15.000016080000002
     3   3     0.89995552983825611      1.5587757602034578      16.675824510000002
     4   3      3.5998266173382558  4.4612034577353397e-06      16.675824510000002
     5   5     0.89995552983825611      1.5587757602034578             13.32417459
     6   5      3.5998266173382558  4.4612034577353397e-06             13.32417459
     7   1      1.7999176527617078      3.1175430625138469      15.000016080000002
     8   1      4.4997885782694436      4.6763142679875687      15.000016080000002
     9   3     0.89995552983825611      4.6763183582034573      16.675824510000002
    10   3      3.5998266173382558      3.1175470592034573      16.675824510000002
    11   5     0.89995552983825611      4.6763183582034573             13.32417459
    12   5      3.5998266173382558      3.1175470592034573             13.32417459
    13   1      1.7999176527617078      6.2350856605138461      15.000016080000002
    14   1      4.4997885782694436      7.7938568659875678      15.000016080000002
    15   3     0.89995552983825611      7.7938609562034564      16.675824510000002
    16   3      3.5998266173382558      6.2350896572034573      16.675824510000002
    17   5     0.89995552983825611      7.7938609562034564             13.32417459
    18   5      3.5998266173382558      6.2350896572034573             13.32417459
    19   1      1.7999176527617078       9.352628258513846      15.000016080000002
    20   1      4.4997885782694436       10.91139946398757      15.000016080000002
    21   3     0.89995552983825611      10.911403554203458      16.675824510000002
    22   3      3.5998266173382558      9.3526322552034582      16.675824510000002
    23   5     0.89995552983825611      10.911403554203458             13.32417459
    24   5      3.5998266173382558      9.3526322552034582             13.32417459
    25   1      1.7999176527617078      12.470170856513846      15.000016080000002
    26   1      4.4997885782694436      14.028942061987568      15.000016080000002
    27   3     0.89995552983825611      14.028946152203456      16.675824510000002
    28   3      3.5998266173382558      12.470174853203458      16.675824510000002
    29   5     0.89995552983825611      14.028946152203456             13.32417459
    30   5      3.5998266173382558      12.470174853203458             13.32417459
    31   1      1.7999176527617078      15.587713454513846      15.000016080000002
    32   1      4.4997885782694436      17.146484659987568      15.000016080000002
    33   3     0.89995552983825611      17.146488750203456      16.675824510000002
    34   3      3.5998266173382558      15.587717451203456      16.675824510000002
    35   5     0.89995552983825611      17.146488750203456             13.32417459
    36   5      3.5998266173382558      15.587717451203456             13.32417459
    37   1      1.7999176527617078      18.705256052513846      15.000016080000002
    38   1      4.4997885782694436      20.264027257987568      15.000016080000002
    39   3     0.89995552983825611      20.264031348203456      16.675824510000002
    40   3      3.5998266173382558      18.705260049203456      16.675824510000002
    41   5     0.89995552983825611      20.264031348203456             13.32417459
    42   5      3.5998266173382558      18.705260049203456             13.32417459
    43   1      1.7999176527617078      21.822798650513846      15.000016080000002
    44   1      4.4997885782694436      23.381569855987568      15.000016080000002
    45   3     0.89995552983825611      23.381573946203456      16.675824510000002
    46   3      3.5998266173382558      21.822802647203456      16.675824510000002
    47   5     0.89995552983825611      23.381573946203456             13.32417459
    48   5      3.5998266173382558      21.822802647203456             13.32417459
    49   1      1.7999176527617078      24.940341248513846      15.000016080000002
    50   1      4.4997885782694436      26.499112453987564      15.000016080000002
    51   3     0.89995552983825611      26.499116544203453      16.675824510000002
    52   3      3.5998266173382558      24.940345245203456      16.675824510000002
    53   5     0.89995552983825611      26.499116544203453             13.32417459
    54   5      3.5998266173382558      24.940345245203456             13.32417459
    55   1      1.7999176527617078      28.057883846513842      15.000016080000002
    56   1      4.4997885782694436      29.616655051987564      15.000016080000002
    57   3     0.89995552983825611      29.616659142203453      16.675824510000002
    58   3      3.5998266173382558      28.057887843203453      16.675824510000002
    59   5     0.89995552983825611      29.616659142203453             13.32417459
    60   5      3.5998266173382558      28.057887843203453             13.32417459
    61   1      1.7999176527617078       31.17542644451385      15.000016080000002
    62   1      4.4997885782694436      32.734197649987571      15.000016080000002
    63   3     0.89995552983825611       32.73420174020346      16.675824510000002
    64   3      3.5998266173382558       31.17543044120346      16.675824510000002
    65   5     0.89995552983825611       32.73420174020346             13.32417459
    66   5      3.5998266173382558       31.17543044120346             13.32417459
    67   1      1.7999176527617078      34.292969042513846      15.000016080000002
    68   1      4.4997885782694436      35.851740247987564      15.000016080000002
    69   3     0.89995552983825611      35.851744338203453      16.675824510000002
    70   3      3.5998266173382558       34.29297303920346      16.675824510000002
    71   5     0.89995552983825611      35.851744338203453             13.32417459
    72   5      3.5998266173382558       34.29297303920346             13.32417459
    73   1      1.7999176527617078      37.410511640513846      15.000016080000002
    74   1      4.4997885782694436      38.969282845987564      15.000016080000002
    75   3     0.89995552983825611      38.969286936203453      16.675824510000002
    76   3      3.5998266173382558       37.41051563720346      16.675824510000002
    77   5     0.89995552983825611      38.969286936203453             13.32417459
    78   5      3.5998266173382558       37.41051563720346             13.32417459
    79   1      1.7999176527617078      40.528054238513846      15.000016080000002
    80   1      4.4997885782694436      42.086825443987564      15.000016080000002
    81   3     0.89995552983825611      42.086829534203453      16.675824510000002
    82   3      3.5998266173382558       40.52805823520346      16.675824510000002
    83   5     0.89995552983825611      42.086829534203453             13.32417459
    84   5      3.5998266173382558       40.52805823520346             13.32417459
    85   1      1.7999176527617078      43.645596836513846      15.000016080000002
    86   1      4.4997885782694436      45.204368041987564      15.000016080000002
    87   3     0.89995552983825611      45.204372132203453      16.675824510000002
    88   3      3.5998266173382558       43.64560083320346      16.675824510000002
    89   5     0.89995552983825611      45.204372132203453             13.32417459
    90   5      3.5998266173382558       43.64560083320346             13.32417459
    91   1      1.7999176527617078      46.763139434513846      15.000016080000002
